temp1,smoke1,soil,flame1,temp2,smoke2,flame2,humidity,label
31.0,676,1770,1,31.1,621,1,80.1,SAFE
61.9,1267,4191,0,65.7,886,0,6.2,CONFIRMED_FIRE
49.3,890,3320,1,49.8,1247,0,10.3,CONFIRMED_FIRE
43.3,791,4316,0,44.1,736,0,16.0,PROBABLE_FIRE
31.5,441,2248,1,31.7,388,1,87.9,SAFE
44.4,506,3464,1,45.5,703,1,46.8,HIGH_RISK
43.3,429,3504,1,41.2,765,1,38.6,HIGH_RISK
35.8,704,3599,1,38.1,699,1,37.1,HIGH_RISK
50.6,1021,2946,1,53.8,1344,1,30.2,PROBABLE_FIRE
31.3,334,2024,1,30.4,467,1,63.3,SAFE
39.0,754,3202,1,39.0,915,0,15.4,PROBABLE_FIRE
21.9,528,2502,1,22.2,331,1,62.2,SAFE
59.5,1424,3944,0,66.2,1228,0,16.3,CONFIRMED_FIRE
43.9,1038,3683,0,48.0,1057,1,32.8,PROBABLE_FIRE
56.4,1319,4063,0,61.9,1165,0,9.8,CONFIRMED_FIRE
64.3,1139,3484,0,71.7,1432,0,11.1,CONFIRMED_FIRE
46.8,1218,3636,0,55.0,1225,0,22.8,CONFIRMED_FIRE
59.8,915,3431,1,63.2,1472,0,18.5,CONFIRMED_FIRE
50.3,1486,3613,0,52.0,1307,0,16.7,CONFIRMED_FIRE
30.8,377,1689,1,34.2,330,1,74.6,SAFE
42.6,650,3478,1,41.6,474,1,27.2,HIGH_RISK
45.5,1075,3642,0,51.8,1238,0,14.4,CONFIRMED_FIRE
37.3,649,3613,1,41.1,745,1,29.6,HIGH_RISK
36.7,504,4120,1,39.2,505,1,16.5,HIGH_RISK
42.5,742,3420,0,43.1,755,1,12.8,PROBABLE_FIRE
37.0,758,3536,1,38.2,826,1,23.0,HIGH_RISK
58.4,1497,3417,0,59.4,1354,0,8.8,CONFIRMED_FIRE
33.8,575,988,1,31.1,579,1,84.0,SAFE
26.1,403,1349,1,27.8,353,1,78.7,SAFE
40.7,664,4185,1,41.0,454,1,37.4,HIGH_RISK
41.6,642,4078,1,47.9,620,1,39.4,HIGH_RISK
27.7,595,2388,1,26.4,442,1,64.5,SAFE
42.7,1331,2984,1,45.1,1120,1,33.3,PROBABLE_FIRE
42.1,950,3274,1,43.1,992,1,16.5,PROBABLE_FIRE
39.8,1025,4136,1,42.0,1236,1,11.0,PROBABLE_FIRE
44.6,528,3684,1,45.4,762,1,31.4,HIGH_RISK
39.2,1290,3501,1,42.3,1302,1,21.5,PROBABLE_FIRE
22.6,660,1421,1,20.7,664,1,79.2,SAFE
45.3,444,4128,1,45.1,632,1,24.0,HIGH_RISK
47.3,761,3628,1,47.5,696,0,28.4,PROBABLE_FIRE
49.7,774,3586,0,53.6,1021,0,23.4,PROBABLE_FIRE
39.0,474,3609,1,41.5,603,1,41.7,HIGH_RISK
41.0,778,3451,0,42.6,967,0,28.1,PROBABLE_FIRE
41.3,1064,4128,1,45.7,1130,0,20.8,CONFIRMED_FIRE
52.4,1037,3511,1,59.9,1368,1,31.1,PROBABLE_FIRE
46.8,1140,3474,0,52.0,1104,0,7.6,CONFIRMED_FIRE
54.1,1411,3816,0,58.4,937,0,8.1,CONFIRMED_FIRE
37.8,993,4047,1,40.9,990,0,37.7,PROBABLE_FIRE
52.8,1443,4028,0,58.5,1322,0,25.2,CONFIRMED_FIRE
46.6,863,3862,0,47.8,731,0,13.3,PROBABLE_FIRE
26.3,563,2406,1,26.9,332,1,72.9,SAFE
32.5,420,1014,1,32.9,503,1,54.9,SAFE
30.5,469,2338,1,31.8,692,1,79.8,SAFE
22.7,333,2558,1,22.5,584,1,69.9,SAFE
40.6,1390,3808,1,48.2,1223,0,16.4,CONFIRMED_FIRE
38.2,607,3339,1,39.9,570,1,25.5,HIGH_RISK
45.2,1315,3380,1,49.4,1242,1,27.4,PROBABLE_FIRE
41.2,799,3700,1,38.7,509,1,28.7,HIGH_RISK
41.2,503,3715,1,43.7,437,1,43.2,HIGH_RISK
55.5,939,3539,0,60.2,1318,0,14.7,CONFIRMED_FIRE
65.6,1189,3237,0,73.7,1164,0,16.1,CONFIRMED_FIRE
48.4,1290,3650,1,45.5,1297,1,14.0,PROBABLE_FIRE
27.9,487,1599,1,27.4,585,1,83.8,SAFE
42.8,1277,3854,1,40.8,1231,1,27.9,PROBABLE_FIRE
27.3,464,2087,1,27.5,543,1,72.3,SAFE
30.3,376,1839,1,30.2,563,1,96.2,SAFE
25.7,380,2890,1,28.2,568,1,79.1,SAFE
32.5,485,2294,1,34.7,568,1,48.1,SAFE
33.6,492,1605,1,35.6,339,1,81.1,SAFE
48.1,1032,4130,0,56.9,1291,0,5.6,CONFIRMED_FIRE
44.2,456,3863,1,43.2,593,1,34.1,HIGH_RISK
47.6,1009,3101,0,57.3,1314,0,5.8,CONFIRMED_FIRE
38.4,835,4001,1,41.4,431,1,18.5,HIGH_RISK
52.0,1243,3950,0,58.3,1303,1,8.5,CONFIRMED_FIRE
28.3,448,1202,1,28.5,522,1,66.7,SAFE
57.3,1442,3524,0,66.8,1485,0,21.8,CONFIRMED_FIRE
48.3,1549,3798,0,50.8,1260,1,20.2,CONFIRMED_FIRE
42.2,553,3680,1,42.2,676,1,20.6,HIGH_RISK
47.0,1209,3672,0,57.1,1430,0,12.7,CONFIRMED_FIRE
66.2,1145,3429,0,77.3,1137,0,9.5,CONFIRMED_FIRE
31.3,496,1374,1,32.2,348,1,81.3,SAFE
35.7,708,3911,1,33.2,712,1,50.0,HIGH_RISK
40.8,608,3529,1,42.0,802,1,33.6,HIGH_RISK
34.0,597,3338,1,35.1,598,1,30.7,HIGH_RISK
35.4,767,3667,1,36.9,569,1,46.4,HIGH_RISK
46.9,1199,3749,1,50.7,1189,1,12.7,PROBABLE_FIRE
39.5,1011,3367,1,42.5,835,0,18.8,PROBABLE_FIRE
55.6,1042,3286,0,56.4,1099,0,17.7,CONFIRMED_FIRE
49.9,1279,3902,0,54.2,1350,0,20.2,CONFIRMED_FIRE
55.4,1213,3966,0,65.5,991,1,19.9,CONFIRMED_FIRE
37.6,516,3546,1,39.1,431,1,39.3,HIGH_RISK
40.1,1021,3487,1,41.7,1131,1,30.3,PROBABLE_FIRE
29.3,485,2086,1,31.4,510,1,89.6,SAFE
47.6,1025,3813,1,55.8,653,0,13.6,PROBABLE_FIRE
55.8,1220,3591,1,58.7,1175,1,18.4,PROBABLE_FIRE
46.7,1592,3616,0,52.0,1244,0,17.3,CONFIRMED_FIRE
61.3,1508,3506,0,67.9,1404,0,20.1,CONFIRMED_FIRE
20.8,417,2240,1,20.8,583,1,72.1,SAFE
35.2,454,3801,1,37.8,738,1,15.5,HIGH_RISK
45.9,1109,3793,0,54.3,1329,0,14.6,CONFIRMED_FIRE
64.2,1356,3351,0,67.4,1057,0,13.4,CONFIRMED_FIRE
45.3,763,4275,1,50.2,611,0,11.4,PROBABLE_FIRE
24.3,498,1413,1,22.4,552,1,62.9,SAFE
32.4,314,1977,1,32.9,607,1,71.7,SAFE
41.4,580,3785,1,46.2,656,1,25.6,HIGH_RISK
52.8,1134,3466,0,59.5,1312,1,17.1,CONFIRMED_FIRE
62.2,1105,3957,0,68.4,1213,1,17.9,CONFIRMED_FIRE
55.1,1302,3885,1,60.5,1187,0,15.9,CONFIRMED_FIRE
52.8,943,3970,1,59.9,949,1,24.6,PROBABLE_FIRE
39.2,1082,3470,1,44.2,1125,0,22.5,PROBABLE_FIRE
55.2,1360,3966,0,61.5,1217,0,14.0,CONFIRMED_FIRE
53.7,1367,3949,0,60.6,1402,0,16.1,CONFIRMED_FIRE
39.7,711,4160,1,46.5,1033,0,40.2,PROBABLE_FIRE
51.8,1381,3189,1,56.7,1169,0,18.5,CONFIRMED_FIRE
46.7,656,4141,1,46.6,601,1,39.9,HIGH_RISK
43.0,553,4037,1,43.5,450,1,16.9,HIGH_RISK
30.0,521,964,1,28.1,308,1,61.5,SAFE
44.3,720,4308,1,43.3,737,1,15.2,HIGH_RISK
23.1,502,1307,1,24.2,375,1,62.0,SAFE
51.3,1087,3695,1,65.2,1288,0,7.0,CONFIRMED_FIRE
27.7,417,1173,1,29.0,354,1,71.2,SAFE
28.6,347,2384,1,27.0,377,1,70.8,SAFE
52.9,1433,3657,0,54.9,1184,0,5.6,CONFIRMED_FIRE
31.8,329,1173,1,26.9,549,1,61.2,SAFE
23.8,548,907,1,24.0,565,1,83.7,SAFE
47.1,1362,3904,1,59.1,1513,0,10.7,CONFIRMED_FIRE
47.0,1263,3479,0,55.3,1304,0,15.7,CONFIRMED_FIRE
34.6,534,1302,1,36.3,507,1,63.4,SAFE
46.6,517,3567,1,48.7,478,1,16.1,HIGH_RISK
48.7,1303,3111,0,48.8,1190,1,14.2,CONFIRMED_FIRE
31.4,392,1954,1,33.3,499,1,52.3,SAFE
20.6,334,1950,1,18.5,514,1,69.8,SAFE
66.9,1419,3294,0,69.0,1211,0,17.6,CONFIRMED_FIRE
30.0,334,1953,1,31.3,404,1,81.1,SAFE
23.5,416,2287,1,22.4,313,1,85.4,SAFE
45.2,1140,2904,1,45.8,829,1,30.5,PROBABLE_FIRE
50.3,1167,3692,1,63.6,1280,0,14.7,CONFIRMED_FIRE
54.9,922,3905,0,62.4,1190,0,19.1,CONFIRMED_FIRE
51.1,936,2655,1,54.9,1239,1,30.5,PROBABLE_FIRE
36.9,599,4023,1,40.4,734,1,34.0,HIGH_RISK
40.8,533,3815,1,42.5,567,1,34.2,HIGH_RISK
46.5,1098,3927,1,47.3,1192,1,17.9,PROBABLE_FIRE
27.4,350,1405,1,25.4,472,1,65.1,SAFE
65.7,1173,4082,0,75.5,1282,0,9.4,CONFIRMED_FIRE
44.2,1018,3652,0,57.5,1214,0,19.6,CONFIRMED_FIRE
46.1,834,3508,1,51.2,823,0,19.3,PROBABLE_FIRE
37.5,624,4257,1,36.1,564,1,19.1,HIGH_RISK
52.8,662,3551,1,57.3,1049,0,15.5,PROBABLE_FIRE
34.1,334,1739,1,29.9,469,1,79.9,SAFE
23.2,474,1471,1,22.5,412,1,88.1,SAFE
36.5,504,4082,1,38.9,729,1,22.3,HIGH_RISK
37.8,1122,3645,1,36.3,1150,1,30.9,PROBABLE_FIRE
23.9,659,877,1,25.4,603,1,87.1,SAFE
52.8,1302,3825,0,62.5,1081,0,15.5,CONFIRMED_FIRE
28.9,416,2372,1,29.5,467,1,68.7,SAFE
50.7,1378,4087,0,52.2,938,1,15.4,CONFIRMED_FIRE
30.9,603,1457,1,31.2,405,1,57.0,SAFE
40.6,655,3551,1,44.1,447,1,16.9,HIGH_RISK
43.2,449,3711,1,44.1,457,1,23.6,HIGH_RISK
39.5,653,3481,1,47.1,961,0,11.0,PROBABLE_FIRE
32.2,572,2339,1,31.6,463,1,84.1,SAFE
46.5,1274,3303,0,57.9,1346,0,11.1,CONFIRMED_FIRE
37.6,452,3839,1,34.5,658,1,26.3,HIGH_RISK
44.3,528,3463,1,50.1,555,1,18.7,HIGH_RISK
21.7,587,993,1,22.8,573,1,69.3,SAFE
52.1,1141,2803,1,54.2,1290,1,13.2,PROBABLE_FIRE
43.6,944,3533,0,47.5,747,0,26.5,PROBABLE_FIRE
50.8,1193,3828,0,55.1,1278,0,7.5,CONFIRMED_FIRE
54.6,1221,3605,1,62.5,1448,0,17.7,CONFIRMED_FIRE
49.7,761,3708,0,54.3,645,0,22.6,PROBABLE_FIRE
40.3,793,3682,1,39.9,433,1,29.4,HIGH_RISK
63.7,1295,3933,0,62.5,1195,0,13.9,CONFIRMED_FIRE
53.6,1290,4089,0,57.9,1214,0,14.9,CONFIRMED_FIRE
39.3,728,3387,1,41.9,583,0,33.0,PROBABLE_FIRE
20.2,360,1303,1,20.8,405,1,63.3,SAFE
48.8,1101,3600,1,44.8,1226,1,36.9,PROBABLE_FIRE
39.3,408,4154,1,40.4,581,1,34.3,HIGH_RISK
33.3,588,2296,1,33.9,337,1,80.6,SAFE
58.5,1516,3875,0,60.1,1201,1,11.9,CONFIRMED_FIRE
30.4,610,1669,1,33.1,392,1,90.7,SAFE
53.4,1470,3331,0,57.0,1359,0,15.1,CONFIRMED_FIRE
51.2,1438,3670,0,49.0,1007,1,6.9,CONFIRMED_FIRE
36.3,621,3843,1,36.7,715,1,16.3,HIGH_RISK
66.3,1447,4092,0,67.5,878,0,11.8,CONFIRMED_FIRE
34.5,562,3806,1,35.4,734,1,32.5,HIGH_RISK
41.7,537,3660,1,44.0,733,1,16.2,HIGH_RISK
54.4,1136,3658,0,59.2,1492,0,18.7,CONFIRMED_FIRE
34.4,536,1673,1,33.3,365,1,71.5,SAFE
42.2,867,3747,1,38.6,425,1,42.0,HIGH_RISK
21.0,537,2457,1,20.4,345,1,83.0,SAFE
38.6,504,4006,1,40.4,399,1,40.7,HIGH_RISK
45.5,1460,4212,0,56.0,1324,0,21.4,CONFIRMED_FIRE
41.7,803,3476,1,42.7,975,0,18.4,PROBABLE_FIRE
40.6,776,3960,1,42.0,685,1,33.1,HIGH_RISK
32.1,380,2490,1,33.7,335,1,60.4,SAFE
53.4,1525,3585,0,63.9,1179,0,12.3,CONFIRMED_FIRE
32.2,406,2849,1,32.4,414,1,52.2,SAFE
27.0,438,1409,1,25.3,410,1,64.1,SAFE
44.2,788,4001,1,51.3,695,1,23.0,HIGH_RISK
43.8,1292,4045,0,48.3,1141,0,6.0,CONFIRMED_FIRE
37.7,659,4026,1,37.9,492,1,39.3,HIGH_RISK
42.1,1065,3589,1,46.0,1028,1,13.5,PROBABLE_FIRE
23.9,402,1133,1,21.0,461,1,76.6,SAFE
54.1,924,2752,1,56.3,1000,1,11.8,PROBABLE_FIRE
37.9,670,3900,1,38.0,796,1,25.0,HIGH_RISK
38.3,702,4151,1,42.5,495,1,19.7,HIGH_RISK
51.7,1418,3902,0,51.3,1240,0,19.1,CONFIRMED_FIRE
43.0,1266,3739,1,48.2,1250,1,20.6,PROBABLE_FIRE
27.7,325,2433,1,25.4,474,1,79.4,SAFE
50.0,659,3244,1,50.9,969,0,15.9,PROBABLE_FIRE
59.6,1148,3923,1,64.4,1110,1,10.3,PROBABLE_FIRE
27.9,479,1427,1,27.4,319,1,77.1,SAFE
29.6,626,2000,1,30.4,378,1,73.7,SAFE
63.0,1397,3463,0,72.1,1161,0,9.5,CONFIRMED_FIRE
54.7,1479,3437,0,61.6,1072,1,18.8,CONFIRMED_FIRE
52.1,858,3641,0,54.9,1160,0,9.8,CONFIRMED_FIRE
49.1,1189,3671,1,55.6,1185,1,22.2,PROBABLE_FIRE
30.5,445,1564,1,31.1,473,1,71.9,SAFE
42.0,431,3903,1,40.6,554,1,25.3,HIGH_RISK
45.9,496,3993,1,49.4,591,1,14.5,HIGH_RISK
23.1,326,1892,1,24.6,609,1,65.8,SAFE
23.2,297,1471,1,26.0,326,1,69.4,SAFE
46.7,1152,3463,0,56.5,1298,0,18.8,CONFIRMED_FIRE
20.6,499,2374,1,18.5,432,1,65.3,SAFE
26.9,474,1061,1,24.6,410,1,76.2,SAFE
28.2,639,2464,1,27.1,375,1,54.9,SAFE
45.3,536,3566,1,46.4,603,1,25.3,HIGH_RISK
42.8,717,3803,1,44.8,741,1,21.7,HIGH_RISK
30.6,636,1169,1,31.1,331,1,73.7,SAFE
26.6,436,1555,1,24.3,480,1,66.3,SAFE
42.5,744,3562,1,39.5,635,1,15.3,HIGH_RISK
53.8,1276,3120,1,58.1,1360,1,29.8,PROBABLE_FIRE
38.3,811,4247,1,38.9,707,1,18.2,HIGH_RISK
39.5,776,3712,1,41.7,516,1,38.9,HIGH_RISK
43.8,1173,3940,0,50.6,1176,0,24.3,CONFIRMED_FIRE
54.1,1073,3484,1,54.6,1063,1,27.4,PROBABLE_FIRE
39.1,666,3527,1,38.6,540,1,19.9,HIGH_RISK
59.8,1221,3585,0,59.3,1411,1,15.0,CONFIRMED_FIRE
45.5,613,3389,1,44.4,802,1,40.0,HIGH_RISK
46.8,1105,3446,1,46.5,1110,1,20.2,PROBABLE_FIRE
45.6,1390,3593,1,53.5,1071,0,17.6,CONFIRMED_FIRE
24.7,605,1744,1,28.4,459,1,65.7,SAFE
25.2,425,1533,1,22.9,406,1,52.7,SAFE
48.3,1357,3880,0,47.4,1207,0,6.8,CONFIRMED_FIRE
48.7,1126,3822,1,57.8,1131,0,5.4,CONFIRMED_FIRE
42.7,579,3899,1,41.1,510,1,16.2,HIGH_RISK
57.7,1251,3668,0,64.8,1260,0,20.7,CONFIRMED_FIRE
51.7,1283,3269,0,56.7,1113,0,16.5,CONFIRMED_FIRE
20.8,551,2351,1,22.0,303,1,62.0,SAFE
46.0,979,3685,1,44.9,981,0,14.0,PROBABLE_FIRE
28.4,425,1132,1,28.2,480,1,74.2,SAFE
23.5,387,1012,1,22.4,335,1,78.0,SAFE
65.4,1291,3349,0,71.2,1245,0,10.8,CONFIRMED_FIRE
20.6,358,1487,1,20.8,369,1,85.6,SAFE
19.2,436,944,1,21.6,626,1,55.3,SAFE
33.5,608,2248,1,33.1,623,1,90.8,SAFE
52.7,1381,3865,0,49.0,1146,0,9.2,CONFIRMED_FIRE
39.1,594,3631,1,42.4,805,1,41.3,HIGH_RISK
29.5,622,2516,1,27.0,434,1,76.7,SAFE
46.9,1249,3870,0,57.6,1304,0,6.0,CONFIRMED_FIRE
27.0,639,2782,1,25.0,630,1,49.8,SAFE
48.2,1190,4418,0,52.6,1083,0,17.1,CONFIRMED_FIRE
47.2,796,3021,1,53.0,680,0,12.9,PROBABLE_FIRE
34.1,576,1346,1,33.7,639,1,71.2,SAFE
54.6,1185,3743,0,51.3,999,0,7.5,CONFIRMED_FIRE
51.0,1060,4076,0,55.0,1563,0,10.0,CONFIRMED_FIRE
53.0,1072,3819,1,53.7,1023,0,22.5,PROBABLE_FIRE
50.4,1556,3828,0,51.4,1219,0,20.6,CONFIRMED_FIRE
32.0,376,2031,1,31.7,409,1,72.9,SAFE
25.7,504,970,1,23.2,528,1,60.0,SAFE
44.1,1294,3542,1,47.3,1306,0,16.6,CONFIRMED_FIRE
58.1,1580,3393,0,66.6,1296,0,25.3,CONFIRMED_FIRE
20.3,551,2837,1,20.4,462,1,87.3,SAFE
40.2,1027,3975,1,49.8,943,1,16.6,PROBABLE_FIRE
51.6,1156,3398,0,53.4,1220,0,9.3,CONFIRMED_FIRE
31.6,424,1551,1,31.5,499,1,60.2,SAFE
40.7,1152,3546,1,38.7,1221,1,28.7,PROBABLE_FIRE
49.9,915,3787,1,56.2,773,0,27.8,PROBABLE_FIRE
61.3,1409,3708,0,58.8,1179,1,14.7,CONFIRMED_FIRE
22.3,442,2450,1,22.5,603,1,76.2,SAFE
40.7,616,4438,1,43.3,723,1,17.5,HIGH_RISK
44.1,1142,3351,1,51.5,972,1,13.5,PROBABLE_FIRE
41.2,833,3833,1,39.5,426,1,24.4,HIGH_RISK
49.3,1299,3804,1,55.4,1445,0,8.3,CONFIRMED_FIRE
48.9,772,3339,1,51.8,649,0,14.8,PROBABLE_FIRE
39.3,450,4069,1,43.7,659,1,42.5,HIGH_RISK
30.4,606,1917,1,31.1,463,1,84.2,SAFE
22.3,593,1702,1,23.9,626,1,69.6,SAFE
49.8,1042,3889,0,52.8,1141,0,9.8,CONFIRMED_FIRE
20.9,347,2026,1,22.0,349,1,63.8,SAFE
40.9,522,3849,1,40.1,536,1,44.9,HIGH_RISK
48.1,1024,3024,1,50.3,1210,1,20.5,PROBABLE_FIRE
22.0,358,1519,1,20.4,601,1,65.4,SAFE
20.2,569,1439,1,21.5,573,1,53.1,SAFE
28.9,495,1296,1,30.5,404,1,76.8,SAFE
45.3,444,3755,1,50.7,469,1,30.8,HIGH_RISK
44.5,550,4040,1,49.3,562,1,26.9,HIGH_RISK
52.7,723,3829,0,53.6,794,1,32.5,PROBABLE_FIRE
45.6,971,3330,1,46.9,690,0,29.8,PROBABLE_FIRE
31.2,613,2714,1,32.3,393,1,45.4,SAFE
43.3,1191,3536,1,44.7,984,1,32.0,PROBABLE_FIRE
38.2,689,3958,1,37.6,773,1,38.1,HIGH_RISK
60.9,1163,3936,0,59.3,913,1,11.7,CONFIRMED_FIRE
54.9,1316,3140,0,54.3,1441,0,12.5,CONFIRMED_FIRE
66.9,1445,3960,0,67.9,1347,0,7.1,CONFIRMED_FIRE
35.6,441,1041,1,34.1,349,1,75.1,SAFE
24.0,516,1219,1,21.2,559,1,79.0,SAFE
37.2,1055,3612,1,39.7,1373,1,17.9,PROBABLE_FIRE
43.6,1248,3781,0,46.3,1412,0,7.9,CONFIRMED_FIRE
22.3,417,2437,1,24.8,343,1,76.5,SAFE
47.3,1077,3813,1,47.6,998,1,33.9,PROBABLE_FIRE
55.7,1361,3710,1,64.9,1073,1,13.7,PROBABLE_FIRE
43.0,688,3481,1,41.1,868,0,23.3,PROBABLE_FIRE
35.8,816,3836,1,43.8,677,1,26.2,HIGH_RISK
22.3,378,970,1,23.3,632,1,67.4,SAFE
37.7,672,3422,1,36.3,539,1,22.5,HIGH_RISK
20.8,538,2583,1,23.2,671,1,62.6,SAFE
22.1,509,1396,1,20.1,434,1,87.4,SAFE
56.0,1504,3685,0,59.9,1325,0,12.7,CONFIRMED_FIRE
33.5,337,1119,1,31.7,470,1,57.6,SAFE
43.1,1150,3472,0,44.3,1164,0,21.8,CONFIRMED_FIRE
45.1,654,3575,0,46.2,1098,0,39.2,PROBABLE_FIRE
40.7,463,3194,1,44.6,526,1,30.2,HIGH_RISK
20.8,385,1381,1,21.1,607,1,49.4,SAFE
41.9,1079,3887,0,46.7,1496,0,19.7,CONFIRMED_FIRE
41.5,706,3562,1,43.1,483,1,29.1,HIGH_RISK
40.0,514,3505,1,42.1,538,1,43.5,HIGH_RISK
26.3,469,1365,1,27.7,441,1,55.0,SAFE
46.1,881,2893,1,46.0,1018,0,23.2,PROBABLE_FIRE
33.4,490,2699,1,34.1,663,1,69.8,SAFE
59.6,1558,3826,0,61.7,999,0,12.2,CONFIRMED_FIRE
44.9,1072,3948,1,47.5,926,1,24.3,PROBABLE_FIRE
36.9,512,3536,1,33.9,441,1,14.5,HIGH_RISK
23.9,447,2376,1,24.7,533,1,63.9,SAFE
36.0,688,4009,1,35.8,711,1,25.1,HIGH_RISK
25.6,607,1873,1,24.2,671,1,72.3,SAFE
24.4,483,2144,1,25.8,331,1,52.0,SAFE
24.5,585,2317,1,25.6,384,1,90.7,SAFE
58.4,1435,3749,0,59.7,1428,0,8.9,CONFIRMED_FIRE
29.3,370,1950,1,27.3,629,1,87.4,SAFE
55.9,1366,3975,0,60.4,1483,1,6.1,CONFIRMED_FIRE
25.6,533,2200,1,25.9,630,1,68.7,SAFE
28.2,565,2010,1,31.2,679,1,86.6,SAFE
63.3,1242,3766,0,71.6,999,1,9.2,CONFIRMED_FIRE
39.9,793,3648,1,40.7,686,1,41.0,HIGH_RISK
39.4,963,3773,0,42.4,1022,1,27.3,PROBABLE_FIRE
22.0,526,1907,1,23.2,575,1,85.8,SAFE
26.9,315,1872,1,26.9,557,1,87.7,SAFE
44.5,1360,3999,0,49.9,1378,0,7.1,CONFIRMED_FIRE
46.2,801,3104,1,51.1,666,0,9.9,PROBABLE_FIRE
24.6,333,1712,1,28.5,529,1,78.8,SAFE
39.3,1073,4178,1,41.8,1076,1,29.5,PROBABLE_FIRE
29.2,462,1146,1,26.4,460,1,49.9,SAFE
24.3,576,1458,1,24.9,451,1,56.1,SAFE
44.1,423,3985,1,43.4,433,1,26.5,HIGH_RISK
22.4,505,1592,1,22.7,518,1,78.1,SAFE
23.8,347,1944,1,25.9,598,1,61.6,SAFE
59.5,1218,4380,0,66.0,1209,0,14.9,CONFIRMED_FIRE
27.9,596,1467,1,27.9,351,1,76.6,SAFE
31.6,489,1551,1,29.5,318,1,80.9,SAFE
47.0,831,3379,1,52.9,808,0,12.5,PROBABLE_FIRE
40.8,862,3825,1,40.7,809,1,20.3,HIGH_RISK
51.7,1350,3501,1,51.3,873,1,12.7,PROBABLE_FIRE
47.9,894,3168,1,46.1,986,0,26.9,PROBABLE_FIRE
53.0,1133,3779,0,50.8,1313,1,17.8,CONFIRMED_FIRE
32.5,462,1086,1,33.8,604,1,84.9,SAFE
39.7,975,3213,1,42.6,1033,1,19.2,PROBABLE_FIRE
52.6,840,3322,1,53.4,1018,1,14.0,PROBABLE_FIRE
42.4,681,3643,0,43.2,1154,0,12.7,PROBABLE_FIRE
40.0,614,3986,1,43.6,618,1,33.5,HIGH_RISK
22.3,334,2082,1,21.5,345,1,60.2,SAFE
43.2,528,3778,1,49.7,612,1,37.0,HIGH_RISK
45.1,1199,3722,1,43.1,892,1,31.3,PROBABLE_FIRE
53.4,1348,4327,0,56.8,1360,1,17.8,CONFIRMED_FIRE
30.6,399,1323,1,32.1,364,1,56.1,SAFE
23.7,322,1639,1,24.3,392,1,61.6,SAFE
30.7,619,2303,1,32.5,413,1,50.5,SAFE
59.7,1402,3761,0,66.0,1362,1,13.9,CONFIRMED_FIRE
28.3,367,1916,1,30.7,571,1,50.7,SAFE
22.6,593,2072,1,24.5,353,1,85.6,SAFE
41.7,1345,4070,1,49.5,1388,0,6.3,CONFIRMED_FIRE
41.4,846,3961,1,42.0,668,1,20.2,HIGH_RISK
45.0,540,4243,1,46.0,495,1,24.8,HIGH_RISK
52.5,944,3717,1,57.4,1232,1,23.3,PROBABLE_FIRE
46.5,1173,3834,0,48.6,1060,0,14.5,CONFIRMED_FIRE
51.5,1201,3599,1,57.3,1035,1,28.9,PROBABLE_FIRE
31.1,432,1958,1,32.3,372,1,87.2,SAFE
44.2,613,3978,1,43.4,415,1,38.6,HIGH_RISK
51.7,1235,3394,1,52.5,1086,1,19.4,PROBABLE_FIRE
40.4,471,3649,1,39.5,433,1,34.1,HIGH_RISK
27.1,412,1574,1,27.1,402,1,62.5,SAFE
36.5,666,4154,1,37.7,728,1,25.3,HIGH_RISK
43.6,464,4031,1,43.5,747,1,27.0,HIGH_RISK
52.3,1240,3323,0,61.2,1369,0,16.5,CONFIRMED_FIRE
32.8,346,1535,1,30.5,410,1,85.8,SAFE
45.3,904,3679,0,54.8,1259,0,5.5,CONFIRMED_FIRE
62.2,1454,3093,0,68.1,1140,0,7.4,CONFIRMED_FIRE
41.3,971,3407,1,42.2,1036,0,28.5,PROBABLE_FIRE
23.0,572,2059,1,22.9,450,1,69.2,SAFE
30.4,672,2281,1,32.2,357,1,64.1,SAFE
31.7,449,2378,1,33.1,315,1,66.6,SAFE
30.8,428,1626,1,30.6,564,1,78.4,SAFE
44.9,976,3072,0,48.5,932,1,21.8,PROBABLE_FIRE
49.8,1104,4308,0,52.7,1280,0,20.3,CONFIRMED_FIRE
57.8,1300,3926,0,62.5,1205,0,21.3,CONFIRMED_FIRE
30.8,474,1640,1,29.7,464,1,67.4,SAFE
61.4,1206,3852,0,66.3,1258,1,10.1,CONFIRMED_FIRE
33.5,332,2115,1,33.9,348,1,77.2,SAFE
30.4,531,2308,1,30.9,465,1,66.9,SAFE
28.5,304,1725,1,26.0,555,1,54.2,SAFE
41.6,471,3811,1,41.6,426,1,44.1,HIGH_RISK
53.1,669,3227,1,56.9,672,0,22.6,PROBABLE_FIRE
40.8,804,3661,1,40.0,657,1,24.3,HIGH_RISK
45.5,708,3215,0,50.9,829,1,32.7,PROBABLE_FIRE
54.7,1400,3986,0,68.6,1361,0,19.8,CONFIRMED_FIRE
57.3,1055,3754,1,58.2,1340,1,12.4,PROBABLE_FIRE
25.5,603,1310,1,23.2,284,1,73.9,SAFE
37.6,403,3964,1,39.6,534,1,25.0,HIGH_RISK
33.6,762,3845,1,37.4,665,1,25.1,HIGH_RISK
39.8,483,4023,1,41.1,414,1,34.6,HIGH_RISK
38.2,673,3541,1,43.5,766,1,27.4,HIGH_RISK
